Timestamp,range_bin_value,outputFilterHeartOut,heart_rate_est_fft,heart_rate_est_fft_4hz,heartRateEst_xCorr,heart_rate_est_peak,confidence_heart,sumEnergyHeartWfm,finalHeartrate
1736490743.2501795,2147483648.0,-0.30854371190071106,62.109375,104.296875,54.54545211791992,11.71875,2.017033576965332,0.410602331161499,48.0
1736490743.2501795,1051788608.0,-0.194815993309021,105.46875,105.46875,54.54545211791992,12.890625,2.322218418121338,0.4359031319618225,48.0
1736490743.2994635,904736192.0,0.20175153017044067,105.46875,105.46875,54.54545211791992,12.890625,2.39436411857605,0.4359029233455658,48.0
1736490743.3491921,827756096.0,0.4670183062553406,105.46875,105.46875,54.54545211791992,12.890625,2.4108948707580566,0.43590354919433594,48.0
1736490743.399083,1104002816.0,0.5412401556968689,105.46875,105.46875,54.54545211791992,12.890625,2.472663402557373,0.4359032213687897,48.0
1736490743.4491844,1831863040.0,0.4410077631473541,105.46875,105.46875,54.54545211791992,12.890625,2.5259311199188232,0.4359031021595001,48.0
1736490743.4992151,1112332288.0,0.24747636914253235,105.46875,105.46875,54.54545211791992,12.890625,3.052866220474243,0.43590256571769714,48.0
1736490743.5491693,1126412928.0,0.06701245903968811,105.46875,105.46875,54.54545211791992,12.890625,3.0782787799835205,0.435903400182724,48.0
1736490743.5991127,938711552.0,-0.014394491910934448,105.46875,105.46875,54.54545211791992,12.890625,3.119291305541992,0.4359034597873688,48.0
1736490743.6491442,1302295808.0,0.03606647625565529,105.46875,105.46875,54.54545211791992,12.890625,3.1313164234161377,0.43590325117111206,48.0
1736490743.6990921,1197018112.0,0.1874121129512787,105.46875,105.46875,54.54545211791992,12.890625,3.104161024093628,0.4359036087989807,48.0
1736490743.7492044,1376004864.0,0.3590344786643982,105.46875,105.46875,54.54545211791992,12.890625,3.1084163188934326,0.4359034299850464,48.0
1736490743.7990975,1214900224.0,0.45529088377952576,105.46875,105.46875,54.54545211791992,12.890625,3.111877679824829,0.435903400182724,48.0
1736490743.8491275,1361793024.0,0.4064100980758667,105.46875,105.46875,54.54545211791992,12.890625,3.087118148803711,0.43590277433395386,48.0
1736490743.8990889,1386854912.0,0.19770276546478271,105.46875,105.46875,54.54545211791992,14.0625,3.0499680042266846,0.43590298295021057,48.0
1736490743.9491067,1385794048.0,-0.12229496240615845,105.46875,105.46875,54.54545211791992,14.0625,3.0463905334472656,0.4359028935432434,48.0
1736490743.9990842,1019862720.0,-0.4542873501777649,105.46875,105.46875,54.54545211791992,14.0625,3.0333704948425293,0.43590307235717773,48.0
1736490744.0496583,1064718208.0,-0.6795244216918945,105.46875,105.46875,54.54545211791992,14.0625,3.0371439456939697,0.43590283393859863,48.0
1736490744.0990663,1266219008.0,-0.7040905952453613,105.46875,105.46875,54.54545211791992,14.0625,2.486666202545166,0.4359031617641449,48.0
1736490744.1492212,1302114304.0,-0.49967673420906067,105.46875,105.46875,54.54545211791992,14.0625,2.4608864784240723,0.4359034299850464,55.0546875
1736490744.1992018,1545347840.0,-0.12119877338409424,105.46875,105.46875,54.54545211791992,14.0625,2.998570442199707,0.4359032213687897,83.7890625
1736490744.2491012,1657381888.0,0.30916333198547363,105.46875,105.46875,54.54545211791992,14.0625,3.007235527038574,0.4359035789966583,105.46875
1736490744.2994244,1616445440.0,0.6466763019561768,105.46875,105.46875,54.54545211791992,14.0625,2.9942781925201416,0.4359034597873688,105.46875
1736490744.349069,2147418112.0,0.7779095768928528,105.46875,105.46875,54.54545211791992,14.0625,2.43108868598938,0.43590378761291504,105.46875
1736490744.3990948,1206732544.0,0.6601550579071045,105.46875,105.46875,54.54545211791992,14.0625,2.4373772144317627,0.43590328097343445,105.46875
1736490744.4490826,1169164160.0,0.33391332626342773,105.46875,105.46875,54.54545211791992,14.0625,2.437748908996582,0.43590331077575684,105.46875
1736490744.4995687,1443921664.0,-0.09268927574157715,105.46875,105.46875,54.54545211791992,14.0625,2.425549030303955,0.43590331077575684,105.46875
1736490744.5491903,1710324480.0,-0.4834398627281189,105.46875,105.46875,54.54545211791992,14.0625,3.017759323120117,0.43590274453163147,105.46875
1736490744.599132,1440924032.0,-0.7242158055305481,105.46875,105.46875,54.54545211791992,14.0625,3.0498805046081543,0.4359033703804016,105.46875
1736490744.6491895,1745626368.0,-0.7620784640312195,105.46875,105.46875,54.54545211791992,14.0625,3.032254695892334,0.4359033405780792,105.46875
1736490744.6990576,1811613440.0,-0.6167842149734497,105.46875,105.46875,54.54545211791992,14.0625,1.8826302289962769,0.4359036386013031,105.46875
1736490744.7490122,1682153472.0,-0.36556756496429443,105.46875,105.46875,54.54545211791992,14.0625,1.6720681190490723,0.43590348958969116,105.46875
1736490744.7994857,1615886464.0,-0.11233419179916382,105.46875,105.46875,54.54545211791992,14.0625,1.6975797414779663,0.4359035789966583,105.46875
1736490744.8489563,2147418112.0,0.053959548473358154,105.46875,105.46875,54.54545211791992,14.0625,1.7423779964447021,0.43590325117111206,105.46875
1736490744.8991027,2147483648.0,0.10047692060470581,105.46875,105.46875,54.54545211791992,14.0625,1.791516900062561,0.43590298295021057,105.46875
1736490744.9493413,1219844352.0,0.06265270709991455,105.46875,105.46875,54.54545211791992,12.890625,1.8492169380187988,0.4359024167060852,105.46875
1736490744.9993713,1209837312.0,0.01780170202255249,105.46875,105.46875,54.54545211791992,12.890625,1.9027050733566284,0.43590351939201355,105.46875
1736490745.0488205,1507801344.0,0.03973323106765747,105.46875,105.46875,54.54545211791992,12.890625,1.9683458805084229,0.4359031617641449,105.46875
1736490745.0988696,845563456.0,0.15956678986549377,105.46875,105.46875,54.54545211791992,12.890625,2.025067090988159,0.4359031319618225,105.46875
1736490745.149599,1280796288.0,0.35782891511917114,105.46875,105.46875,54.54545211791992,12.890625,2.081740140914917,0.4359026551246643,105.46875
1736490745.1989167,1315604608.0,0.5865670442581177,105.46875,105.46875,54.54545211791992,12.890625,2.1164348125457764,0.4359033703804016,105.46875
1736490745.2488315,360608416.0,0.7907716035842896,105.46875,105.46875,54.54545211791992,10.546875,2.146937608718872,0.43590304255485535,105.46875
1736490745.298895,398548992.0,0.9143803715705872,105.46875,105.46875,54.54545211791992,9.375,2.17793345451355,0.4359031617641449,105.46875
1736490745.3490715,896302720.0,0.9007946848869324,105.46875,105.46875,54.54545211791992,9.375,2.232391357421875,0.43590375781059265,105.46875
1736490745.3989952,1463580800.0,0.7027586698532104,105.46875,105.46875,54.54545211791992,9.375,2.2738139629364014,0.4359034597873688,105.46875
1736490745.448822,386003488.0,0.3099532127380371,105.46875,105.46875,54.54545211791992,9.375,2.3021769523620605,0.4359033405780792,105.46875
1736490745.4990616,593345152.0,-0.2204047441482544,105.46875,105.46875,54.54545211791992,9.375,2.3375909328460693,0.4359028935432434,105.46875
1736490745.5488272,2014022656.0,-0.7640688419342041,105.46875,105.46875,54.54545211791992,9.375,2.35825777053833,0.435902863740921,105.46875
1736490745.5990705,1079569280.0,-1.1728451251983643,105.46875,105.46875,54.54545211791992,9.375,2.3966214656829834,0.43590354919433594,105.46875
1736490745.6492364,2147352576.0,-1.3334300518035889,105.46875,105.46875,54.54545211791992,9.375,2.4437100887298584,0.43590298295021057,105.46875
1736490745.698809,1392578560.0,-1.211820125579834,105.46875,105.46875,54.54545211791992,9.375,2.462956666946411,0.43590354919433594,105.46875
1736490745.748975,1627402752.0,-0.8659546971321106,105.46875,105.46875,54.54545211791992,9.375,2.064411163330078,0.4359031617641449,105.46875
1736490745.799318,2137088384.0,-0.4202536344528198,105.46875,105.46875,54.54545211791992,9.375,2.0972747802734375,0.4359034597873688,105.46875
1736490745.8493552,1518211328.0,-0.013189554214477539,105.46875,105.46875,54.54545211791992,9.375,2.0986950397491455,0.4359033703804016,105.46875
1736490745.8988602,1702331648.0,0.25967395305633545,105.46875,105.46875,54.54545211791992,9.375,4.986893653869629,0.4359029233455658,105.46875
1736490745.9490902,1198021120.0,0.38152921199798584,105.46875,105.46875,54.54545211791992,9.375,5.072246074676514,0.4359031021595001,105.46875
1736490745.9989824,2053992448.0,0.4085503816604614,105.46875,105.46875,54.54545211791992,9.375,5.135860919952393,0.435903400182724,105.46875
1736490746.049427,1144958592.0,0.42287611961364746,105.46875,105.46875,54.54545211791992,9.375,5.144155025482178,0.43590277433395386,105.46875
1736490746.0989757,1483455360.0,0.47508132457733154,105.46875,105.46875,54.54545211791992,9.375,5.128251075744629,0.4359029531478882,105.46875
1736490746.1496031,1600850176.0,0.5559089183807373,105.46875,105.46875,54.54545211791992,9.375,5.779139041900635,0.4359031319618225,105.46875
1736490746.199355,1597994752.0,0.6071203351020813,105.46875,105.46875,54.54545211791992,9.375,5.754195213317871,0.43590331077575684,105.46875
1736490746.2491546,1462633600.0,0.5572922825813293,105.46875,105.46875,54.54545211791992,9.375,5.724877834320068,0.4359034299850464,105.46875
1736490746.2972014,2147352576.0,0.36666083335876465,105.46875,105.46875,54.54545211791992,16.40625,5.692665100097656,0.4359031915664673,105.46875
1736490746.348941,2147483648.0,0.05912625789642334,105.46875,105.46875,54.54545211791992,16.40625,5.702111721038818,0.43590328097343445,105.46875
1736490746.3997986,1824107520.0,-0.27717554569244385,105.46875,105.46875,54.54545211791992,16.40625,5.68139123916626,0.43590298295021057,105.46875
1736490746.448704,688622400.0,-0.5210853219032288,105.46875,105.46875,54.54545211791992,16.40625,5.704758644104004,0.4359033405780792,105.46875
1736490746.498709,1274048896.0,-0.5674887895584106,105.46875,105.46875,54.54545211791992,16.40625,5.8282790184021,0.4359028935432434,105.46875
1736490746.548693,2147352576.0,-0.37520861625671387,105.46875,105.46875,54.54545211791992,17.578125,5.866690635681152,0.4359033405780792,105.46875
1736490746.5992856,1912712704.0,0.006240837275981903,105.46875,105.46875,54.54545211791992,17.578125,5.928340435028076,0.435903400182724,105.46875
1736490746.6489933,415656480.0,0.44561517238616943,105.46875,105.46875,54.54545211791992,17.578125,5.564692974090576,0.4359029233455658,105.46875
1736490746.698997,1096841216.0,0.7699975371360779,105.46875,105.46875,54.54545211791992,17.578125,5.655519008636475,0.43590304255485535,105.46875
1736490746.749221,1026561792.0,0.8228574991226196,105.46875,105.46875,54.54545211791992,17.578125,6.180995464324951,0.4359031021595001,105.46875
1736490746.7986522,1239919744.0,0.5311037302017212,105.46875,105.46875,54.54545211791992,17.578125,5.956448554992676,0.43590351939201355,105.46875
1736490746.8486598,1327379328.0,-0.048717498779296875,105.46875,105.46875,54.54545211791992,17.578125,6.010822772979736,0.43590304255485535,105.46875
1736490746.898613,1603320448.0,-0.744921863079071,105.46875,105.46875,54.54545211791992,17.578125,6.141456127166748,0.4359036087989807,105.46875
1736490746.9486332,1729036288.0,-1.3414382934570312,105.46875,105.46875,54.54545211791992,17.578125,6.205955982208252,0.4359029233455658,105.46875
1736490746.9987333,956523712.0,-1.6577394008636475,105.46875,105.46875,54.54545211791992,17.578125,6.326958179473877,0.4359028935432434,105.46875
1736490747.0493436,536540512.0,-1.600949764251709,105.46875,105.46875,54.54545211791992,17.578125,6.398322582244873,0.4359034299850464,105.46875
1736490747.0994008,1712552448.0,-1.1863303184509277,105.46875,105.46875,54.54545211791992,17.578125,6.4589056968688965,0.4359031915664673,105.46875
1736490747.148858,487629376.0,-0.5260478258132935,105.46875,105.46875,54.54545211791992,17.578125,6.4199957847595215,0.4359032213687897,105.46875
1736490747.198898,1118114816.0,0.2208080291748047,105.46875,105.46875,54.54545211791992,17.578125,6.891743183135986,0.43590307235717773,105.46875
1736490747.2486026,532545984.0,0.90987229347229,105.46875,105.46875,54.54545211791992,17.578125,6.831586837768555,0.43590328097343445,105.46875
1736490747.2985713,282907328.0,1.4358816146850586,105.46875,105.46875,54.54545211791992,17.578125,6.79592752456665,0.4359031915664673,105.46875
1736490747.3487813,264346656.0,1.72163724899292,105.46875,105.46875,54.54545211791992,17.578125,6.753106117248535,0.43590307235717773,105.46875
1736490747.3995557,149865728.0,1.7200744152069092,105.46875,105.46875,54.54545211791992,17.578125,6.712194442749023,0.4359027147293091,105.46875
1736490747.449741,963283008.0,1.4400168657302856,105.46875,105.46875,54.54545211791992,17.578125,6.672616958618164,0.4359029531478882,105.46875
1736490747.4990993,974889088.0,0.9550116062164307,105.46875,105.46875,54.54545211791992,17.578125,6.636332988739014,0.4359036982059479,105.46875
1736490747.5498312,448210080.0,0.37788522243499756,105.46875,105.46875,54.54545211791992,17.578125,6.675596237182617,0.43590351939201355,105.46875
1736490747.599102,1634482688.0,-0.1766895055770874,105.46875,105.46875,54.54545211791992,17.578125,6.664775848388672,0.4359033405780792,105.46875
1736490747.6497507,441608160.0,-0.6215500831604004,105.46875,105.46875,54.54545211791992,17.578125,6.734353065490723,0.4359033703804016,105.46875
1736490747.6990943,1496840448.0,-0.9095504283905029,105.46875,105.46875,54.54545211791992,17.578125,6.6566081047058105,0.4359034597873688,105.46875
1736490747.749627,696849152.0,-1.027706503868103,105.46875,105.46875,54.54545211791992,17.578125,6.713817596435547,0.43590331077575684,105.46875
1736490747.799482,100980240.0,-0.9847595691680908,105.46875,105.46875,54.54545211791992,17.578125,6.786619186401367,0.4359033405780792,105.46875
1736490747.8489904,944574400.0,-0.8073982000350952,105.46875,105.46875,54.54545211791992,17.578125,6.811465740203857,0.43590304255485535,105.46875
1736490747.902495,590621824.0,-0.5441413521766663,105.46875,105.46875,54.54545211791992,17.578125,6.948170185089111,0.4359029233455658,105.46875
1736490747.9487412,425694816.0,-0.2614077031612396,105.46875,105.46875,54.54545211791992,17.578125,6.969185829162598,0.4359034299850464,105.46875
1736490747.9995012,158228160.0,-0.025972306728363037,105.46875,105.46875,54.54545211791992,17.578125,7.030081272125244,0.4359031617641449,105.46875
1736490748.049466,33977480.0,0.1110532283782959,105.46875,105.46875,54.54545211791992,17.578125,7.153988361358643,0.43590325117111206,105.46875
1736490748.0995512,196047680.0,0.12149977684020996,105.46875,105.46875,54.54545211791992,17.578125,7.1642560958862305,0.4359031021595001,105.46875
1736490748.1494565,373663488.0,0.012223482131958008,105.46875,105.46875,54.54545211791992,17.578125,7.219046115875244,0.4359036982059479,105.46875
1736490748.199481,586968000.0,-0.16564977169036865,105.46875,105.46875,54.54545211791992,17.578125,7.29707145690918,0.43590331077575684,105.46875
1736490748.2495065,280325600.0,-0.3313673734664917,105.46875,105.46875,54.54545211791992,17.578125,7.2725510597229,0.4359038472175598,105.46875
1736490748.2988307,115853584.0,-0.40119290351867676,105.46875,105.46875,54.54545211791992,17.578125,7.263228893280029,0.4359034597873688,105.46875
1736490748.3487906,374745312.0,-0.311755895614624,105.46875,105.46875,54.54545211791992,17.578125,7.33564567565918,0.4359034299850464,105.46875
1736490748.399421,88258000.0,-0.0454784631729126,105.46875,105.46875,54.54545211791992,17.578125,7.389899253845215,0.43590298295021057,105.46875
1736490748.4494667,106722040.0,0.3503238558769226,105.46875,105.46875,54.54545211791992,17.578125,7.413883209228516,0.4359031319618225,105.46875
1736490748.4987626,863957952.0,0.7764337062835693,105.46875,105.46875,54.54545211791992,17.578125,7.434267044067383,0.4359031319618225,105.46875
1736490748.5489678,60536268.0,1.1260313987731934,105.46875,105.46875,54.54545211791992,17.578125,7.531312465667725,0.43590378761291504,105.46875
1736490748.5990207,115450688.0,1.320898175239563,105.46875,105.46875,54.54545211791992,17.578125,6.991396903991699,0.4359031319618225,105.46875
1736490748.6494794,72998080.0,1.3203519582748413,105.46875,105.46875,54.54545211791992,17.578125,7.197698593139648,0.43590307235717773,105.46875
1736490748.6995957,29682932.0,1.1198687553405762,105.46875,105.46875,54.54545211791992,17.578125,7.322641372680664,0.4359034597873688,105.46875
1736490748.7494874,53403444.0,0.74579918384552,105.46875,105.46875,54.54545211791992,17.578125,7.51738166809082,0.43590375781059265,105.46875
1736490748.7994034,304324288.0,0.24460387229919434,105.46875,105.46875,54.54545211791992,17.578125,7.737526893615723,0.4359034597873688,105.46875
1736490748.8494077,99278400.0,-0.3272995948791504,105.46875,105.46875,54.54545211791992,17.578125,6.872756004333496,0.4359028935432434,105.46875
1736490748.8994043,311375616.0,-0.9059367179870605,105.46875,105.46875,54.54545211791992,17.578125,7.0177836418151855,0.4359034597873688,105.46875
1736490748.9490416,311871744.0,-1.412293553352356,105.46875,105.46875,54.54545211791992,17.578125,7.145303726196289,0.4359028935432434,105.46875
1736490748.9994156,759454400.0,-1.750391960144043,105.46875,105.46875,54.54545211791992,18.75,7.181650638580322,0.4359034597873688,105.46875
1736490749.0488176,384840000.0,-1.8302510976791382,105.46875,105.46875,54.54545211791992,18.75,7.223129749298096,0.435903400182724,105.46875
1736490749.0990968,1004435968.0,-1.6086041927337646,105.46875,105.46875,54.54545211791992,18.75,7.309900283813477,0.43590351939201355,105.46875
1736490749.1493735,1413886080.0,-1.1185336112976074,105.46875,105.46875,54.54545211791992,18.75,7.367063045501709,0.43590328097343445,105.46875
1736490749.199404,1042349696.0,-0.4673950672149658,105.46875,105.46875,54.54545211791992,18.75,7.455035209655762,0.4359035789966583,105.46875
1736490749.2490826,221860704.0,0.19791388511657715,105.46875,105.46875,54.54545211791992,19.921875,7.507701396942139,0.4359031021595001,105.46875
1736490749.299423,983348160.0,0.7455073595046997,105.46875,105.46875,54.54545211791992,19.921875,7.581659317016602,0.43590304255485535,105.46875
1736490749.3491042,234453920.0,1.1012959480285645,105.46875,105.46875,54.54545211791992,19.921875,7.690765857696533,0.4359033405780792,105.46875
1736490749.399319,337965632.0,1.2508918046951294,105.46875,105.46875,54.54545211791992,19.921875,10.03707218170166,0.435903400182724,105.46875
1736490749.4491012,1291363328.0,1.2173290252685547,105.46875,105.46875,54.54545211791992,19.921875,10.347938537597656,0.4359033405780792,105.46875
1736490749.4991121,1100865024.0,1.047082543373108,105.46875,105.46875,54.54545211791992,19.921875,10.622974395751953,0.4359027147293091,105.46875
1736490749.5492063,1171313280.0,0.7977747321128845,105.46875,105.46875,54.54545211791992,19.921875,10.836689949035645,0.4359036386013031,105.46875
1736490749.599398,2070974976.0,0.5155137777328491,105.46875,105.46875,54.54545211791992,19.921875,11.092528343200684,0.43590325117111206,105.46875
1736490749.6491113,361557248.0,0.22424137592315674,105.46875,105.46875,54.54545211791992,19.921875,11.399602890014648,0.43590304255485535,105.46875
1736490749.699112,806549632.0,-0.05967569351196289,105.46875,105.46875,54.54545211791992,19.921875,11.53785514831543,0.4359031021595001,105.46875
1736490749.7491872,302354176.0,-0.3107997179031372,105.46875,105.46875,54.54545211791992,19.921875,11.732508659362793,0.4359028935432434,105.46875
1736490749.799401,43327684.0,-0.49355268478393555,105.46875,105.46875,54.54545211791992,19.921875,11.867734909057617,0.4359031319618225,105.46875
1736490749.8485656,52474724.0,-0.5721346735954285,105.46875,105.46875,54.54545211791992,19.921875,8.787195205688477,0.435902863740921,105.46875
1736490749.899203,653722624.0,-0.5272067189216614,105.46875,105.46875,54.54545211791992,19.921875,12.015637397766113,0.43590348958969116,105.46875
