Timestamp,outputFilterHeartOut,final_heart_rate,heart_rate_est_peak,heart_rate_est_fft,heart_rate_est_fft_4hz,heartRateEst_xCorr,confidence_heart,range_bin_value,rangeBinPhaseIndex,unwrapPhasePeak_mm,sumEnergyHeartWfm
1750102486.0939293,0.20367467403411865,48.0,5.859375,111.328125,158.203125,130.43478393554688,0.03630939498543739,2045560064.0,3649699852,-2.273714542388916,0.17348146438598633
1750102486.0949876,-0.08294031023979187,48.0,5.859375,111.328125,219.7265625,130.43478393554688,0.036842525005340576,2147352576.0,4227858444,-2.8342535495758057,0.17348161339759827
1750102486.1024354,-0.07393579930067062,48.0,5.859375,111.328125,219.7265625,130.43478393554688,0.035154398530721664,2110387456.0,2481586187,-3.658967971801758,0.17348118126392365
1750102486.11306,-0.046876534819602966,48.0,5.859375,111.328125,219.7265625,130.43478393554688,0.03691384568810463,1859581440.0,2917924875,-3.6803605556488037,0.17348161339759827
1750102486.1287286,-0.02302151918411255,48.0,5.859375,111.328125,219.7265625,130.43478393554688,0.03316348046064377,1825148928.0,2468347915,-3.683788299560547,0.17348156869411469
1750102486.1512175,-0.0018210262060165405,48.0,5.859375,111.328125,219.7265625,130.43478393554688,1.5655843019485474,1648429056.0,2182086667,-3.7039647102355957,0.17348115146160126
1750102486.1825066,0.01789660006761551,48.0,5.859375,111.328125,219.7265625,130.43478393554688,1.565583348274231,1496513280.0,1710620683,-3.7260684967041016,0.17348149418830872
1750102486.1981275,0.036528974771499634,48.0,5.859375,111.328125,219.7265625,125.00000762939453,0.03717987984418869,1450334720.0,3837001739,-3.7388532161712646,0.1729706972837448
1750102486.2137508,0.053102046251297,48.0,5.859375,111.328125,219.7265625,125.00000762939453,0.03717983514070511,1443573248.0,375128075,-3.748056650161743,0.17297059297561646
1750102486.2293737,0.0656304806470871,48.0,5.859375,111.328125,219.7265625,125.00000762939453,0.036128927022218704,1408631808.0,3959947275,-3.7485735416412354,0.17297066748142242
1750102486.2606301,0.07215146720409393,48.0,5.859375,111.328125,219.7265625,125.00000762939453,0.03561015427112579,1391977600.0,4022927371,-3.7452595233917236,0.1729706972837448
1750102486.2762477,0.07163804769515991,48.0,5.859375,111.328125,219.7265625,125.00000762939453,0.032130878418684006,1364822272.0,3004301323,-3.750999927520752,0.17297053337097168
1750102486.2918737,0.06428708136081696,48.0,5.859375,111.328125,219.7265625,125.00000762939453,0.039198026061058044,1329070336.0,1879179275,-3.7611045837402344,0.1729706972837448
1750102486.3074956,0.05118745192885399,48.0,8.7890625,111.328125,219.7265625,125.00000762939453,0.038113247603178024,1331826048.0,3290103819,-3.7752461433410645,0.17297068238258362
1750102486.33875,0.03378303349018097,48.0,8.7890625,111.328125,219.7265625,125.00000762939453,0.03939589485526085,1329677824.0,2190213131,-3.780888080596924,0.17297081649303436
1750102486.3543766,0.013657823204994202,48.0,8.7890625,111.328125,219.7265625,125.00000762939453,0.03925507888197899,1317538816.0,270008331,-3.7952880859375,0.17297086119651794
1750102486.3699996,-0.007305338978767395,48.0,8.7890625,111.328125,219.7265625,125.00000762939453,0.03398555889725685,1288130048.0,2392588299,-3.810337781906128,0.17297056317329407
1750102486.4012544,-0.026854567229747772,48.0,8.7890625,111.328125,219.7265625,125.00000762939453,0.033768732100725174,1243027968.0,775159819,-3.8102073669433594,0.17297066748142242
1750102486.416871,-0.04263482242822647,48.0,8.7890625,111.328125,219.7265625,125.00000762939453,0.03376872465014458,1258826752.0,274202635,-3.777846336364746,0.17297104001045227
1750102486.4333456,-0.052476074546575546,48.0,8.7890625,111.328125,219.7265625,125.00000762939453,0.03304899483919144,1373080448.0,2937520139,-3.7369534969329834,0.17297084629535675
1750102486.4489937,-0.054584380239248276,48.0,8.7890625,111.328125,219.7265625,125.00000762939453,0.034840717911720276,1306542976.0,3230072843,-3.699446439743042,0.1729709357023239
1750102486.4802449,-0.04812038689851761,48.0,8.7890625,111.328125,219.7265625,125.00000762939453,0.03598194941878319,1318567936.0,796917771,-3.671872854232788,0.17297066748142242
1750102486.49587,-0.0342564657330513,28.39453125,8.7890625,111.328125,219.7265625,125.00000762939453,0.03490746393799782,1380227456.0,2301820939,-3.6589789390563965,0.17297083139419556
1750102486.5114942,-0.016787052154541016,8.7890625,8.7890625,111.328125,219.7265625,125.00000762939453,0.03472697362303734,1408493184.0,3888971787,-3.6415791511535645,0.1729707270860672
1750102486.527126,-0.0013125874102115631,8.7890625,8.7890625,111.328125,219.7265625,125.00000762939453,0.03513169661164284,1441262464.0,3486973963,-3.6041014194488525,0.17297083139419556
1750102486.561995,0.007019020617008209,8.7890625,8.7890625,111.328125,219.7265625,125.00000762939453,0.03398130461573601,1394157824.0,844234763,-3.567685604095459,0.17297092080116272
1750102486.5822875,0.006076665595173836,8.7890625,8.7890625,111.328125,219.7265625,125.00000762939453,0.033163487911224365,1517090048.0,3655991307,-3.525803327560425,0.17297065258026123
