Timestamp,outputFilterHeartOut,final_heart_rate,heart_rate_est_peak,heart_rate_est_fft,heart_rate_est_fft_4hz,heartRateEst_xCorr,confidence_heart,range_bin_value,rangeBinPhaseIndex,unwrapPhasePeak_mm,sumEnergyHeartWfm
1750129616.6300688,-0.07055574655532837,48.0,5.859375,111.328125,137.6953125,130.43478393554688,0.03160552680492401,7000772.0,2777153559,-32.40464401245117,0.1757756471633911
1750129616.6300688,0.12839767336845398,48.0,5.859375,111.328125,149.4140625,130.43478393554688,0.03449099883437157,5217250.0,935591959,-32.133544921875,0.1757754683494568
1750129616.6300688,0.09772341698408127,48.0,5.859375,111.328125,149.4140625,130.43478393554688,0.036054790019989014,4097125.0,294912023,-32.223960876464844,0.17577572166919708
1750129616.6475217,0.038988396525382996,48.0,5.859375,111.328125,149.4140625,130.43478393554688,0.03467727079987526,7950205.0,2667184151,-32.1709098815918,0.1757756620645523
1750129616.6804566,-0.03198377043008804,48.0,5.859375,111.328125,149.4140625,130.43478393554688,0.03926994279026985,6788560.0,731906071,-32.2495231628418,0.17577554285526276
1750129616.6968374,-0.09464961290359497,48.0,5.859375,111.328125,149.4140625,130.43478393554688,0.03231092914938927,4622932.0,346554391,-32.20723342895508,0.1757756918668747
1750129616.7146332,-0.13143199682235718,48.0,5.859375,111.328125,149.4140625,130.43478393554688,0.03198467195034027,7369105.0,3810656279,-32.2403564453125,0.17577575147151947
1750129616.729833,-0.132981538772583,48.0,5.859375,111.328125,149.4140625,130.43478393554688,0.03133401274681091,5682365.0,1769603095,-32.35383605957031,0.17577533423900604
1750129616.746833,-0.10054993629455566,48.0,5.859375,111.328125,149.4140625,130.43478393554688,0.032329853624105453,4339882.0,1901330455,-32.33146286010742,0.17577563226222992
1750129616.7808208,-0.04551960527896881,48.0,5.859375,111.328125,149.4140625,130.43478393554688,0.03232984617352486,5557396.0,2569535511,-32.257747650146484,0.17577578127384186
1750129616.7968278,0.015454120934009552,48.0,5.859375,111.328125,149.4140625,130.43478393554688,0.03241347894072533,4208912.0,1914699799,-32.3003044128418,0.17577582597732544
1750129616.8135176,0.06767203658819199,48.0,5.859375,111.328125,149.4140625,130.43478393554688,0.032431140542030334,5237640.0,3608150039,-32.2044677734375,0.17577582597732544
1750129616.8298943,0.10210254043340683,48.0,5.859375,111.328125,149.4140625,130.43478393554688,0.033882442861795425,9108314.0,4216979479,-32.11304473876953,0.16827481985092163
1750129616.850378,0.11532208323478699,48.0,5.859375,111.328125,149.4140625,130.43478393554688,0.03341854736208916,6222760.0,3880779799,-32.241943359375,0.16827473044395447
1750129616.8804386,0.10828235745429993,48.0,5.859375,111.328125,149.4140625,130.43478393554688,0.034122075885534286,5599477.0,3790209047,-32.18011474609375,0.16827458143234253
