timestamp,value
1750129105,-0.0000218231
1750129105.008,-0.00002097163
1750129105.016,-0.00002044029
1750129105.024,-0.00002350189
1750129105.032,-0.00002369022
1750129105.04,-0.00001422626
1750129105.048,-0.000002024507
1750129105.056,-0.000005709152
1750129105.064,-0.00001268183
1750129105.072,-0.00001197147
1750129105.08,-0.00001517607
1750129105.088,-0.00003060599
1750129105.096,-0.0000519184
1750129105.104,-0.0000626149
1750129105.112,-0.0000573118
1750129105.12,-0.00005199533
1750129105.128,-0.00004019053
1750129105.136,-0.00003381001
1750129105.144,-0.00002798928
1750129105.152,-0.00002260454
1750129105.16,-0.00001666933
1750129105.168,0.00001141478
1750129105.176,0.0001136724
1750129105.184,0.0002777361
1750129105.192,0.0004338424
1750129105.2,0.0002760177
1750129105.208,-0.0001703446
1750129105.216,-0.0003888276
1750129105.224,-0.0002404506
1750129105.232,-0.0001074248
1750129105.24,-0.00009261636
1750129105.248,-0.00009144181
1750129105.256,-0.00009373263
1750129105.264,-0.00006702086
1750129105.272,-0.0000427912
1750129105.28,-0.00002970771
1750129105.288,-0.000005486415
1750129105.296,0.00001198674
1750129105.304,0.00002403891
1750129105.312,0.00003251872
1750129105.32,0.00003964953
1750129105.328,0.00005344492
1750129105.336,0.00006310307
1750129105.344,0.00006430549
1750129105.352,0.00005651994
1750129105.36,0.00006117735
1750129105.368,0.00007075039
1750129105.376,0.00007233358
1750129105.384,0.00006891113
1750129105.392,0.00006970306
1750129105.4,0.00006878013
1750129105.408,0.00005754361
1750129105.416,0.00004663034
1750129105.424,0.00003026271
1750129105.432,0.00001749171
1750129105.44,-0.000003982169
1750129105.448,-0.00001852402
1750129105.456,-0.00002649562
1750129105.464,-0.00005497428
1750129105.472,-0.00007548514
1750129105.48,-0.00009034514
1750129105.488,-0.0001055645
1750129105.496,-0.0001148851
1750129105.504,-0.0001204116
1750129105.512,-0.0001194943
1750129105.52,-0.00009936707
1750129105.528,-0.00006976884
1750129105.536,-0.00005101694
1750129105.544,-0.00002642939
1750129105.552,-0.000008135859
1750129105.56,0.00001564697
1750129105.568,0.00003033729
1750129105.576,0.00003875028
1750129105.584,0.00005361019
1750129105.592,0.00005612572
1750129105.6,0.00005385005
1750129105.608,0.00005959324
1750129105.616,0.00007363109
1750129105.624,0.00007846861
1750129105.632,0.00007310943
1750129105.64,0.00005901184
1750129105.648,0.00005019147
1750129105.656,0.00005483388
1750129105.664,0.00004545737
1750129105.672,0.00004488895
1750129105.68,0.00003626007
1750129105.688,0.00003526517
1750129105.696,0.00002666433
1750129105.704,0.00001738594
1750129105.712,0.00001597332
1750129105.72,0.00001156388
1750129105.728,0.000004143471
1750129105.736,-0.000002938173
1750129105.744,0.000001429959
1750129105.752,-0.00000119807
1750129105.76,0.0000009399166
1750129105.768,-0.000005872651
1750129105.776,-0.00001192787
1750129105.784,-0.00001356629
1750129105.792,-0.0000178392
1750129105.8,-0.00001895086
1750129105.808,-0.00001966421
1750129105.816,-0.00001771687
1750129105.824,-0.00001543967
1750129105.832,-0.00001993069
1750129105.84,-0.00002195769
1750129105.848,-0.00002311867
1750129105.856,-0.00001891379
1750129105.864,-0.00001555138
1750129105.872,-0.00001155862
1750129105.88,-0.00001733571
1750129105.888,-0.000005358666
1750129105.896,0.00001005814
1750129105.904,0.000002607117
1750129105.912,-0.00001236418
1750129105.92,-0.000009754207
1750129105.928,-0.00001148737
1750129105.936,-0.0000205621
1750129105.944,-0.00003919737
1750129105.952,-0.00005540283
1750129105.96,-0.00005210889
1750129105.968,-0.00004109068
1750129105.976,-0.00003682269
1750129105.984,-0.0000314945
1750129105.992,-0.00002169246
1750129106,-0.00001862918
1750129106.008,-0.00002527847
1750129106.016,0.0000014391
1750129106.024,0.00009954914
1750129106.032,0.0002564929
1750129106.04,0.0004275396
1750129106.048,0.0003644162
1750129106.056,-0.00009142317
1750129106.064,-0.0003938781
1750129106.072,-0.0003035188
1750129106.08,-0.0001280709
1750129106.088,-0.0001092147
1750129106.096,-0.0001020059
1750129106.104,-0.0001034038
1750129106.112,-0.00006606487
1750129106.12,-0.00004076103
1750129106.128,-0.0000397836
1750129106.136,0.000004700443
1750129106.144,0.00001920572
1750129106.152,0.00001391405
1750129106.16,0.0000245733
1750129106.168,0.00005906066
1750129106.176,0.00006103882
1750129106.184,0.00004588843
1750129106.192,0.00005828114
1750129106.2,0.00006031909
1750129106.208,0.00005518768
1750129106.216,0.00005859211
1750129106.224,0.00006894113
1750129106.232,0.00006954374
1750129106.24,0.00006841474
1750129106.248,0.00008310777
1750129106.256,0.00007321825
1750129106.264,0.00004013169
1750129106.272,0.00001291612
1750129106.28,0.000002996405
1750129106.288,-0.00001190703
1750129106.296,-0.00002474139
1750129106.304,-0.00002163516
1750129106.312,-0.00002832362
1750129106.32,-0.00005446067
1750129106.328,-0.00009549842
1750129106.336,-0.0001132332
1750129106.344,-0.0001136628
1750129106.352,-0.0001177071
1750129106.36,-0.0001092774
1750129106.368,-0.00009569863
1750129106.376,-0.00009408792
1750129106.384,-0.00006871693
1750129106.392,-0.0000318603
1750129106.4,-0.0000223908
1750129106.408,-0.000001871757
1750129106.416,0.00002434179
1750129106.424,0.00003391167
1750129106.432,0.00003737451
1750129106.44,0.00005408142
1750129106.448,0.00005734286
1750129106.456,0.00006599025
1750129106.464,0.00007064589
1750129106.472,0.00005337778
1750129106.48,0.00006154069
1750129106.488,0.00007209117
1750129106.496,0.00007090473
1750129106.504,0.00005970284
1750129106.512,0.00005881101
1750129106.52,0.00006024571
1750129106.528,0.00006350437
1750129106.536,0.00004350598
1750129106.544,0.00001379717
1750129106.552,0.00001907871
1750129106.56,0.0000355015
1750129106.568,0.00001944171
1750129106.576,0.00001021892
1750129106.584,0.000005827304
1750129106.592,0.00001626522
1750129106.6,0.00002222875
1750129106.608,0.0000006237846
1750129106.616,-0.00001023537
1750129106.624,-0.00001423776
1750129106.632,-0.0000008028657
1750129106.64,-0.000002010329
1750129106.648,-0.00000971388
1750129106.656,-0.000005372599
1750129106.664,0.00000008003517
1750129106.672,-0.00001980852
1750129106.68,-0.00000789549
1750129106.688,0.000006067979
1750129106.696,-0.00001489609
1750129106.704,-0.0000328945
1750129106.712,-0.0000195531
1750129106.72,-0.00002128847
1750129106.728,-0.00003049414
1750129106.736,-0.00003283797
1750129106.744,-0.00002482181
1750129106.752,-0.00003648951
1750129106.76,-0.00005753899
1750129106.768,-0.00006650836
1750129106.776,-0.00007007863
1750129106.784,-0.00007240372
1750129106.792,-0.00005557443
1750129106.8,-0.00004124241
1750129106.808,-0.00003619545
1750129106.816,-0.00002380899
1750129106.824,-0.00001521022
1750129106.832,-0.00003082784
1750129106.84,-0.000008539187
1750129106.848,0.0000924709
1750129106.856,0.0002293956
1750129106.864,0.0003915954
1750129106.872,0.0002998374
1750129106.88,-0.000105808
1750129106.888,-0.0003636471
1750129106.896,-0.0002595785
1750129106.904,-0.0001013923
1750129106.912,-0.00006963166
1750129106.92,-0.00005733045
1750129106.928,-0.00007564927
1750129106.936,-0.00004859618
1750129106.944,-0.00002259802
1750129106.952,-0.00002471314
1750129106.96,-0.00001514995
1750129106.968,0.000006638081
1750129106.976,0.00002238295
1750129106.984,0.00003149617
1750129106.992,0.00003897464
1750129107,0.00004234288
1750129107.008,0.00005636576
1750129107.016,0.00006730943
1750129107.024,0.00006353694
1750129107.032,0.00007051475
1750129107.04,0.00006042995
1750129107.048,0.00006510052
1750129107.056,0.00006861792
1750129107.064,0.00006212529
1750129107.072,0.00006000972
1750129107.08,0.00005682476
1750129107.088,0.00004596667
1750129107.096,0.00003744348
1750129107.104,0.00003291884
1750129107.112,-0.000002872803
1750129107.12,-0.00002904263
1750129107.128,-0.00004268641
1750129107.136,-0.00005281088
1750129107.144,-0.00006270683
1750129107.152,-0.00007570021
1750129107.16,-0.00008276226
1750129107.168,-0.00009408806
1750129107.176,-0.0001089262
1750129107.184,-0.0001200724
1750129107.192,-0.0001080858
1750129107.2,-0.00008978585
1750129107.208,-0.00005049784
1750129107.216,-0.00001984479
1750129107.224,-0.00001279243
1750129107.232,0.000001385443
1750129107.24,0.00001971227
1750129107.248,0.00004537625
1750129107.256,0.00005085666
1750129107.264,0.00006329685
1750129107.272,0.00006302251
1750129107.28,0.00006274707
1750129107.288,0.00006553043
1750129107.296,0.00005730653
1750129107.304,0.00006161863
1750129107.312,0.00006051407
1750129107.32,0.00006915927
1750129107.328,0.00003889811
1750129107.336,0.00003031499
1750129107.344,0.00003803497
1750129107.352,0.00003524786
1750129107.36,0.00002546687
1750129107.368,0.00001610193
1750129107.376,0.00002347711
1750129107.384,0.00001275974
1750129107.392,0.00001146455
1750129107.4,0.00001194752
1750129107.408,0.000007229413
1750129107.416,0.00001659786
1750129107.424,-0.000004489932
1750129107.432,-0.0000144607
1750129107.44,-0.00001060723
1750129107.448,0.000001024658
1750129107.456,-0.00002786436
1750129107.464,-0.00001507353
1750129107.472,-0.000006191036
1750129107.48,-0.000007139676
1750129107.488,-0.000008025087
1750129107.496,-0.00001971915
1750129107.504,-0.00001068234
1750129107.512,0.000008237206
1750129107.52,0.00001061613
1750129107.528,-0.00001740531
1750129107.536,-0.00001122509
1750129107.544,-0.00001908431
1750129107.552,-0.00002343429
1750129107.56,-0.00004253188
1750129107.568,-0.00004854704
1750129107.576,-0.0000572313
1750129107.584,-0.00005913582
1750129107.592,-0.00004774359
1750129107.6,-0.00004173304
1750129107.608,-0.00004409637
1750129107.616,-0.00003428623
1750129107.624,-0.00001486154
1750129107.632,-0.00002372184
1750129107.64,0.00002778197
1750129107.648,0.00014963
1750129107.656,0.0003166154
1750129107.664,0.000412391
1750129107.672,0.0001127091
1750129107.68,-0.0003016921
1750129107.688,-0.0003836664
1750129107.696,-0.0001791886
1750129107.704,-0.00009925665
1750129107.712,-0.00005893069
1750129107.72,-0.00007545877
1750129107.728,-0.00007215847
1750129107.736,-0.00004518479
1750129107.744,-0.00003394189
1750129107.752,-0.00001900842
1750129107.76,-0.000005025222
1750129107.768,0.00002550992
1750129107.776,0.00003959398
1750129107.784,0.00004396353
1750129107.792,0.00004357224
1750129107.8,0.00006197442
1750129107.808,0.00007009095
1750129107.816,0.00004941717
1750129107.824,0.00004574916
1750129107.832,0.00006576566
1750129107.84,0.00006806478
1750129107.848,0.00006370346
1750129107.856,0.0000779673
1750129107.864,0.00008687025
1750129107.872,0.00005172714
1750129107.88,0.00004745832
1750129107.888,0.00002700296
1750129107.896,-0.000002554382
1750129107.904,-0.000008224979
1750129107.912,-0.000007634004
1750129107.92,-0.00002957888
1750129107.928,-0.00003809357
1750129107.936,-0.0000434174
1750129107.944,-0.00006864472
1750129107.952,-0.0001003817
1750129107.96,-0.0001141928
1750129107.968,-0.000123067
1750129107.976,-0.000119119
1750129107.984,-0.0001073753
1750129107.992,-0.00008952446
1750129108,-0.00006978085
1750129108.008,-0.00005599478
1750129108.016,-0.00002619282
1750129108.024,0.000008179016
1750129108.032,0.00002101243
1750129108.04,0.00003255613
1750129108.048,0.00004570678
1750129108.056,0.00006153913
1750129108.064,0.0000674578
1750129108.072,0.00007639135
1750129108.08,0.00006799598
1750129108.088,0.00006810424
1750129108.096,0.00007099978
1750129108.104,0.00007474604
1750129108.112,0.0000552952
1750129108.12,0.00004788593
1750129108.128,0.00005968914
1750129108.136,0.00004940555
1750129108.144,0.00003241964
1750129108.152,0.00003179666
1750129108.16,0.00003738458
1750129108.168,0.00002932166
1750129108.176,0.00002717242
1750129108.184,0.0000249179
1750129108.192,0.00001304611
1750129108.2,0.000001100072
1750129108.208,0.000005680676
1750129108.216,0.000003568854
1750129108.224,0.000001609307
1750129108.232,0.000001486069
1750129108.24,-0.00001230631
1750129108.248,-0.00001354059
1750129108.256,-0.000009437285
1750129108.264,-0.00001587221
1750129108.272,-0.00002245403
1750129108.28,-0.00001442391
1750129108.288,-0.00001823562
1750129108.296,-0.0000008049979
1750129108.304,-0.00002362752
1750129108.312,-0.00002476017
1750129108.32,-0.000002390137
1750129108.328,0.000009771241
1750129108.336,-0.00001473264
1750129108.344,-0.00001709727
1750129108.352,-0.00002816811
1750129108.36,-0.00003104685
1750129108.368,-0.00004083198
1750129108.376,-0.00005395458
1750129108.384,-0.00006706701
1750129108.392,-0.00005989889
1750129108.4,-0.00004253251
1750129108.408,-0.00003129588
1750129108.416,-0.00003874902
1750129108.424,-0.00003439016
1750129108.432,-0.00002502434
1750129108.44,-0.000007618989
1750129108.448,0.00006803496
1750129108.456,0.0001845893
1750129108.464,0.000357764
1750129108.472,0.000414776
1750129108.48,0.00003147161
1750129108.488,-0.0003630328
1750129108.496,-0.0003640608
1750129108.504,-0.0001606896
1750129108.512,-0.0001165879
1750129108.52,-0.00009821497
1750129108.528,-0.0001039343
1750129108.536,-0.00006438641
1750129108.544,-0.00004630089
1750129108.552,-0.00003850412
1750129108.56,-0.00001174632
1750129108.568,0.000006728382
1750129108.576,0.00002138014
1750129108.584,0.00005229397
1750129108.592,0.00006195268
1750129108.6,0.00004474942
1750129108.608,0.00003306888
1750129108.616,0.00005462301
1750129108.624,0.00006094364
1750129108.632,0.00006517678
1750129108.64,0.000085548
1750129108.648,0.00008442472
1750129108.656,0.00006923843
1750129108.664,0.00006989058
1750129108.672,0.0000769896
1750129108.68,0.00005711412
1750129108.688,0.00006242962
1750129108.696,0.00006099689
1750129108.704,0.00003410854
1750129108.712,-0.0000002878493
1750129108.72,-0.000005446001
1750129108.728,-0.00002525553
1750129108.736,-0.00005222287
1750129108.744,-0.00005505391
1750129108.752,-0.00007462071
1750129108.76,-0.0001068043
1750129108.768,-0.000105172
1750129108.776,-0.0001216849
1750129108.784,-0.0001233122
1750129108.792,-0.0001180486
1750129108.8,-0.00008670805
1750129108.808,-0.0000709611
1750129108.816,-0.00005821908
1750129108.824,-0.00004517581
1750129108.832,0.00000393835
1750129108.84,0.00002802212
1750129108.848,0.00004519232
1750129108.856,0.00003071496
1750129108.864,0.00004514928
1750129108.872,0.00007447896
1750129108.88,0.00006912604
1750129108.888,0.00005253784
1750129108.896,0.00007405828
1750129108.904,0.00007238283
1750129108.912,0.00006210838
1750129108.92,0.00005683923
1750129108.928,0.00006174469
1750129108.936,0.00005461337
1750129108.944,0.00004686271
1750129108.952,0.00003435728
1750129108.96,0.00003835249
1750129108.968,0.00002950899
1750129108.976,0.00003877039
1750129108.984,0.0000316149
1750129108.992,0.00002405227
1750129109,0.00001727646
1750129109.008,-0.000006948411
1750129109.016,-0.000006054207
1750129109.024,0.000006684792
1750129109.032,0.00001046132
1750129109.04,0.000008394403
1750129109.048,-0.000001599108
1750129109.056,-0.000007853914
1750129109.064,-0.000006991637
1750129109.072,-0.00001306468
1750129109.08,-0.0000316661
1750129109.088,-0.00002179399
1750129109.096,-0.00001821206
1750129109.104,-0.00001319386
1750129109.112,-0.00002228035
1750129109.12,-0.0000203934
1750129109.128,0.000007720793
1750129109.136,-0.000001531084
1750129109.144,-0.00002234606
