Timestamp,range_bin_value,outputFilterHeartOut,heart_rate_est_fft,heart_rate_est_fft_4hz,heartRateEst_xCorr,heart_rate_est_peak,confidence_heart,sumEnergyHeartWfm,finalHeartrate
1736489785.9650242,2147418112.0,0.1610194742679596,85.546875,110.15625,63.15789794921875,11.71875,1.6701236963272095,0.2619694769382477,48.0
1736489785.9650242,550654464.0,-1.7871253490447998,58.59375,110.15625,63.15789794921875,12.890625,1.8032177686691284,0.261969655752182,48.0
1736489786.021732,1087529600.0,-1.4397039413452148,58.59375,110.15625,63.15789794921875,12.890625,1.832479476928711,0.2619696855545044,48.0
1736489786.0662003,1480806016.0,-0.8898897767066956,58.59375,110.15625,63.15789794921875,12.890625,1.8610092401504517,0.2619698941707611,48.0
1736489786.117079,1164412544.0,-0.3146023750305176,58.59375,110.15625,63.15789794921875,12.890625,1.8961207866668701,0.26196950674057007,48.0
1736489786.1660197,1941155584.0,0.15475165843963623,58.59375,110.15625,63.15789794921875,12.890625,1.9406768083572388,0.2619694173336029,48.0
1736489786.2170858,837412992.0,0.4799838066101074,58.59375,110.15625,63.15789794921875,12.890625,2.0140466690063477,0.26196974515914917,48.0
1736489786.266346,1244501248.0,0.710593044757843,58.59375,110.15625,63.15789794921875,12.890625,2.05678129196167,0.261969655752182,48.0
1736489786.3167188,773895488.0,0.9141702055931091,58.59375,110.15625,63.15789794921875,12.890625,2.134662389755249,0.2619696259498596,48.0
1736489786.3660781,370821120.0,1.0952937602996826,58.59375,110.15625,63.15789794921875,12.890625,2.2199270725250244,0.26196974515914917,48.0
1736489786.4206915,719009920.0,1.1761507987976074,58.59375,110.15625,63.15789794921875,12.890625,2.313258171081543,0.26196983456611633,48.0
1736489786.4697342,399783168.0,1.0504000186920166,58.59375,110.15625,63.15789794921875,12.890625,2.397935390472412,0.2619694173336029,48.0
1736489786.5173163,1914857856.0,0.6606317758560181,58.59375,110.15625,63.15789794921875,12.890625,2.539787769317627,0.2619697153568268,48.0
1736489786.5670047,1365424768.0,0.049176573753356934,58.59375,110.15625,63.15789794921875,12.890625,2.7166309356689453,0.2619694173336029,48.0
1736489786.6170619,2147418112.0,-0.6402202844619751,58.59375,110.15625,63.15789794921875,12.890625,2.8964786529541016,0.26196956634521484,48.0
1736489786.666454,1310255488.0,-1.207930564880371,58.59375,110.15625,63.15789794921875,12.890625,3.133127450942993,0.26196950674057007,48.0
1736489786.716453,803792384.0,-1.4724946022033691,58.59375,110.15625,63.15789794921875,12.890625,3.3990907669067383,0.26196929812431335,48.0
1736489786.7671132,1905256704.0,-1.3402234315872192,58.59375,110.15625,63.15789794921875,12.890625,3.665057420730591,0.2619696259498596,48.0
1736489786.8238063,1726325504.0,-0.8377168774604797,58.59375,110.15625,63.15789794921875,12.890625,4.0110344886779785,0.26196980476379395,48.0
1736489786.8657475,761092544.0,-0.10662388801574707,58.59375,110.15625,63.15789794921875,12.890625,4.320851802825928,0.26196983456611633,53.296875
1736489786.9240942,2147418112.0,0.6324692368507385,58.59375,110.15625,63.15789794921875,12.890625,4.596890926361084,0.26196929812431335,58.59375
1736489786.9743025,2147418112.0,1.1544126272201538,58.59375,110.15625,63.15789794921875,12.890625,4.7911200523376465,0.26196953654289246,58.59375
1736489787.017256,2147483648.0,1.314216136932373,58.59375,110.15625,63.15789794921875,12.890625,5.053112983703613,0.261969655752182,58.59375
1736489787.0738184,2147483648.0,1.0915683507919312,58.59375,110.15625,63.15789794921875,12.890625,5.157033920288086,0.26196980476379395,58.59375
1736489787.1161652,1102226176.0,0.5838214755058289,58.59375,110.15625,63.15789794921875,12.890625,5.260770797729492,0.2619693875312805,58.59375
1736489787.1742587,1787634688.0,-0.0336533784866333,58.59375,110.15625,63.15789794921875,12.890625,5.3914995193481445,0.2619694173336029,58.59375
1736489787.2176094,2147418112.0,-0.5630836486816406,58.59375,110.15625,63.15789794921875,12.890625,5.440464973449707,0.2619694471359253,58.59375
1736489787.2740865,1156472448.0,-0.8481718897819519,58.59375,110.15625,63.15789794921875,12.890625,5.520021438598633,0.2619694173336029,58.59375
1736489787.324247,1800152064.0,-0.8341114521026611,58.59375,110.15625,63.15789794921875,12.890625,5.7907185554504395,0.2619697153568268,58.59375
1736489787.3662128,1260173568.0,-0.5896819829940796,58.59375,110.15625,63.15789794921875,12.890625,5.916116714477539,0.2619694769382477,58.59375
