Timestamp,outputFilterHeartOut,final_heart_rate,heart_rate_est_peak,heart_rate_est_fft,heart_rate_est_fft_4hz,heartRateEst_xCorr,confidence_heart,range_bin_value,rangeBinPhaseIndex,unwrapPhasePeak_mm,sumEnergyHeartWfm
1746862569.8710392,0.0,48.0,0.0,0.0,0.0,130.43478393554688,0.0,1250545152.0,328990731,-0.7834561467170715,0.0
1746862569.8721447,0.0006196219474077225,48.0,0.0,0.0,0.0,130.43478393554688,0.0,1457601152.0,3262447627,-0.630018413066864,0.0
1746862569.8754716,0.021927624940872192,48.0,5.859375,117.1875,231.4453125,130.43478393554688,0.0,1845581312.0,44826635,-0.7057515382766724,0.1377306878566742
1746862569.895446,0.03170018643140793,48.0,5.859375,117.1875,231.4453125,130.43478393554688,0.0,1896284160.0,234881035,-0.710633397102356,0.13773049414157867
1746862569.9154623,0.03762783110141754,48.0,5.859375,117.1875,231.4453125,130.43478393554688,0.0,1947890176.0,887357451,-0.7153216600418091,0.13773049414157867
1746862569.9358397,0.041636738926172256,48.0,5.859375,117.1875,231.4453125,130.43478393554688,0.0,2069144320.0,2839937035,-0.7253735065460205,0.13773030042648315
1746862569.9551773,0.04458952322602272,48.0,5.859375,117.1875,231.4453125,130.43478393554688,0.0,2147483648.0,11,-0.7312500476837158,0.13773030042648315
1746862569.975534,0.04607786238193512,48.0,5.859375,117.1875,231.4453125,130.43478393554688,0.0,2116773376.0,1456209931,-0.728998601436615,0.13773030042648315
1746862569.9958434,0.044905297458171844,48.0,5.859375,117.1875,231.4453125,130.43478393554688,0.0,2147483648.0,11,-0.7312500476837158,0.1377306878566742
1746862570.015892,0.0399746298789978,48.0,5.859375,117.1875,231.4453125,130.43478393554688,0.0,2147483648.0,11,-0.7312500476837158,0.13773030042648315
1746862570.0348303,0.03099915012717247,48.0,5.859375,117.1875,231.4453125,96.7741928100586,0.0,2147483648.0,11,-0.7312500476837158,0.1461297869682312
1746862570.0558555,0.01868421956896782,48.0,5.859375,117.1875,231.4453125,96.7741928100586,0.0,1890285696.0,1458634763,-0.7188147306442261,0.14612963795661926
1746862570.0757406,0.004550568759441376,48.0,5.859375,117.1875,231.4453125,96.7741928100586,0.0,1374188928.0,3505061899,-0.6753543019294739,0.14612959325313568
1746862570.095141,-0.009295836091041565,48.0,5.859375,117.1875,231.4453125,96.7741928100586,0.0,1300216704.0,4285988875,-0.6415652632713318,0.14612986147403717
1746862570.1147099,-0.0204690583050251,48.0,5.859375,117.1875,231.4453125,96.7741928100586,0.0,1200859904.0,659947531,-0.6277251839637756,0.14612945914268494
1746862570.1352181,-0.02711346745491028,48.0,5.859375,117.1875,231.4453125,96.7741928100586,0.0,1031933824.0,138280971,-0.6239186525344849,0.14612971246242523
1746862570.1547205,-0.029109109193086624,48.0,5.859375,117.1875,231.4453125,96.7741928100586,0.0,1005227584.0,2855862283,-0.6176745295524597,0.14612986147403717
1746862570.175357,-0.028453178703784943,48.0,5.859375,117.1875,231.4453125,96.7741928100586,0.0,929373696.0,2490892299,-0.6077971458435059,0.14612941443920135
1746862570.1951215,-0.028029875829815865,48.0,5.859375,117.1875,231.4453125,96.7741928100586,0.0,839028416.0,171638795,-0.5977630019187927,0.14612944424152374
1746862570.2152643,-0.02964537963271141,26.9296875,5.859375,117.1875,231.4453125,96.7741928100586,0.0,736349632.0,2402746379,-0.5997862815856934,0.1461295634508133
1746862570.2218332,-0.0328628346323967,5.859375,5.859375,117.1875,231.4453125,96.7741928100586,0.0,694092672.0,2081292299,-0.6108806133270264,0.14612919092178345
1746862570.2531354,-0.03535737842321396,5.859375,5.859375,117.1875,205.078125,96.7741928100586,0.0,680814848.0,1369702411,-0.6342345476150513,0.14612986147403717
1746862570.268762,-0.03432285413146019,5.859375,5.859375,117.1875,205.078125,96.7741928100586,0.0,761157504.0,2036203531,-0.6560807824134827,0.14612944424152374
1746862570.2843955,-0.027899641543626785,5.859375,5.859375,117.1875,205.078125,96.7741928100586,0.0,715084672.0,2102263819,-0.6646443009376526,0.14612966775894165
1746862570.300899,-0.015834808349609375,5.859375,5.859375,117.1875,205.078125,96.7741928100586,0.0,784694720.0,368508939,-0.6614567637443542,0.14612971246242523
1746862570.3322024,0.0007444992661476135,5.859375,5.859375,117.1875,205.078125,96.7741928100586,0.0,747423872.0,857866251,-0.636410117149353,0.14612993597984314
1746862570.347837,0.019943982362747192,5.859375,5.859375,117.1875,205.078125,96.7741928100586,0.0,807676864.0,2427387915,-0.6198071837425232,0.14612959325313568
1746862570.3634624,0.039486113935709,5.859375,5.859375,117.1875,205.078125,96.7741928100586,0.0,809617472.0,119603211,-0.6102516651153564,0.14612968266010284
1746862570.3947027,0.056619226932525635,5.859375,5.859375,117.1875,205.078125,96.7741928100586,0.0,731903360.0,2144731147,-0.6140959858894348,0.14612971246242523
1746862570.4145415,0.06792382895946503,5.859375,5.859375,117.1875,205.078125,96.7741928100586,0.0,738875584.0,694353931,-0.6412094831466675,0.14612968266010284
1746862570.431009,0.06971574574708939,5.859375,5.859375,117.1875,205.078125,76.92308044433594,0.0,807389952.0,2133590027,-0.6692062616348267,0.14774690568447113
1746862570.4466484,0.059273723512887955,5.859375,5.859375,117.1875,205.078125,76.92308044433594,0.0,937039104.0,1750335499,-0.6906651854515076,0.14774690568447113
1746862570.4622812,0.0364760160446167,5.859375,5.859375,117.1875,205.078125,76.92308044433594,0.0,1164635648.0,3587964939,-0.713543713092804,0.14774683117866516
1746862570.4935098,0.004980400204658508,5.859375,5.859375,117.1875,205.078125,76.92308044433594,0.0,1531001600.0,2188771339,-0.7241770625114441,0.1477467268705368
1746862570.5091412,-0.028087012469768524,5.859375,5.859375,117.1875,205.078125,76.92308044433594,0.0,2009245184.0,2236350475,-0.7205652594566345,0.1477464735507965
1746862570.5247626,-0.05415595322847366,5.859375,5.859375,117.1875,205.078125,76.92308044433594,0.0,2147483648.0,11,-0.7312500476837158,0.1477467268705368
1746862570.5403984,-0.06612292677164078,5.859375,5.859375,117.1875,205.078125,76.92308044433594,0.0,2147483648.0,11,-0.7312500476837158,0.14774644374847412
1746862570.571632,-0.061038073152303696,5.859375,5.859375,117.1875,205.078125,76.92308044433594,0.0,2147483648.0,11,-0.7312500476837158,0.14774663746356964
1746862570.5872567,-0.041365500539541245,5.859375,5.859375,117.1875,205.078125,76.92308044433594,0.0,2147483648.0,11,-0.7312500476837158,0.1477465033531189
1746862570.6028802,-0.014062188565731049,5.859375,5.859375,117.1875,205.078125,76.92308044433594,0.0,2147483648.0,11,-0.7312500476837158,0.14774653315544128
1746862570.6341438,0.012008903548121452,5.859375,5.859375,117.1875,205.078125,76.92308044433594,0.0,2147483648.0,11,-0.7312500476837158,0.14774686098098755
1746862570.6497605,0.029110878705978394,5.859375,5.859375,117.1875,166.9921875,76.92308044433594,0.0,2147483648.0,11,-0.7312500476837158,0.14774663746356964
1746862570.6653814,0.03303778916597366,5.859375,5.859375,117.1875,166.9921875,76.92308044433594,0.0,2147483648.0,11,-0.7312500476837158,0.14774686098098755
1746862570.6810057,0.024151328951120377,5.859375,5.859375,117.1875,166.9921875,76.92308044433594,0.0,1845927168.0,221904907,-0.7535390853881836,0.14774702489376068
1746862570.7122533,0.006758487783372402,5.859375,5.859375,117.1875,166.9921875,76.92308044433594,0.0,1345685760.0,1796341771,-0.7841014266014099,0.14774686098098755
1746862570.727882,-0.012861672788858414,5.859375,5.859375,117.1875,166.9921875,76.92308044433594,0.0,1089540608.0,3794010123,-0.8216350674629211,0.14774653315544128
1746862570.7435038,-0.028792409226298332,5.859375,5.859375,117.1875,166.9921875,76.92308044433594,0.0,796648832.0,4019585035,-0.8843207955360413,0.1477464735507965
1746862570.7747538,-0.0371202789247036,5.859375,5.859375,117.1875,166.9921875,76.92308044433594,0.0,543244672.0,2231762955,-0.9703385829925537,0.1477469652891159
1746862570.7903943,-0.03662504255771637,5.859375,5.859375,117.1875,166.9921875,76.92308044433594,0.0,694253184.0,2245656587,-1.088186502456665,0.14774669706821442
1746862570.8060093,-0.028698451817035675,5.859375,5.859375,117.1875,166.9921875,76.92308044433594,0.0,864559680.0,545849355,-1.0962713956832886,0.14774690568447113
1746862570.8216283,-0.016177263110876083,5.859375,5.859375,117.1875,166.9921875,75.0,0.0,881869888.0,1091633163,-1.1239542961120605,0.17925496399402618
1746862570.8528864,-0.001092672348022461,5.859375,5.859375,117.1875,166.9921875,75.0,0.0,787389632.0,3128098827,-1.12129807472229,0.17925488948822021
1746862570.8684964,0.016612838953733444,5.859375,5.859375,117.1875,166.9921875,75.0,0.0,654787328.0,487325707,-1.1020671129226685,0.17925526201725006
1746862570.8841255,0.037627220153808594,5.859375,5.859375,117.1875,166.9921875,75.0,0.0,625487552.0,549126155,-1.1407538652420044,0.1792551875114441
1746862570.8997507,0.06052058935165405,5.859375,5.859375,117.1875,166.9921875,75.0,0.0,691885952.0,4116578315,-1.1569193601608276,0.17925496399402618
1746862570.9309983,0.08012393862009048,5.859375,5.859375,117.1875,166.9921875,75.0,0.0,763591680.0,233832459,-1.1803224086761475,0.1792549341917038
1746862570.9466321,0.08853335678577423,5.859375,5.859375,117.1875,166.9921875,75.0,0.0,739594880.0,1430913035,-1.2039570808410645,0.17925505340099335
1746862570.9655237,0.07876663655042648,5.859375,5.859375,117.1875,166.9921875,75.0,0.0,741941120.0,3833462795,-1.214038372039795,0.17925505340099335
1746862570.994901,0.04878205060958862,5.859375,5.859375,117.1875,166.9921875,75.0,0.0,823519040.0,1469906955,-1.212044596672058,0.1792551875114441
1746862571.0131524,0.003405630588531494,5.859375,5.859375,117.1875,166.9921875,75.0,0.0,905013184.0,3315531787,-1.200419545173645,0.1792547106742859
1746862571.028773,-0.04663863033056259,5.859375,5.859375,117.1875,166.9921875,75.0,0.0,983983488.0,2576744459,-1.210184931755066,0.17925505340099335
1746862571.0444083,-0.08829569071531296,5.859375,5.859375,73.2421875,155.2734375,75.0,0.0,879474624.0,2933850123,-1.2533496618270874,0.17925488948822021
1746862571.060028,-0.11106985062360764,5.859375,5.859375,73.2421875,155.2734375,75.0,0.0,811990464.0,2549547019,-1.2308655977249146,0.17925500869750977
1746862571.0912707,-0.1108005940914154,5.859375,5.859375,73.2421875,155.2734375,75.0,0.0,794311744.0,1626406923,-1.2385040521621704,0.1792549341917038
1746862571.1069047,-0.09012177586555481,5.859375,5.859375,73.2421875,155.2734375,75.0,0.0,820640320.0,2817064971,-1.2192604541778564,0.17925496399402618
1746862571.1225398,-0.05615372210741043,5.859375,5.859375,73.2421875,155.2734375,75.0,0.0,894892544.0,1541931019,-1.1959385871887207,0.17925508320331573
1746862571.153771,-0.01765056699514389,5.859375,5.859375,73.2421875,155.2734375,75.0,0.0,938269696.0,3010461707,-1.216118335723877,0.17925496399402618
1746862571.1694176,0.017268501222133636,5.859375,5.859375,73.2421875,155.2734375,75.0,0.0,1078738560.0,2558328843,-1.176893711090088,0.17925521731376648
1746862571.1850293,0.04259335994720459,5.859375,5.859375,73.2421875,155.2734375,75.0,0.0,1224769536.0,16777227,-0.5276713371276855,0.17925500869750977
1746862571.2007844,0.05705195665359497,5.859375,5.859375,73.2421875,155.2734375,75.0,0.0,1100778752.0,958005259,-0.2385282814502716,0.17925487458705902
1746862571.231925,0.06766015291213989,5.859375,5.859375,73.2421875,155.2734375,75.0,0.0,1075932288.0,1121517579,-0.20400765538215637,0.2001979500055313
1746862571.247542,0.08450803905725479,5.859375,5.859375,73.2421875,155.2734375,75.0,0.0,1193068288.0,965607435,-0.14141346514225006,0.20019763708114624
1746862571.2631514,0.1055835634469986,5.859375,5.859375,73.2421875,155.2734375,75.0,0.0,1325564928.0,84410379,-0.09614656120538712,0.2001979500055313
1746862571.2944067,0.1112278401851654,5.859375,5.859375,73.2421875,155.2734375,75.0,0.0,1595981568.0,1098776587,-0.0763179138302803,0.2001984864473343
1746862571.3100333,0.07810094952583313,5.859375,5.859375,73.2421875,155.2734375,75.0,0.0,1814114816.0,1113849867,-0.05246400088071823,0.20019768178462982
1746862571.325668,-0.0018947422504425049,5.859375,5.859375,73.2421875,155.2734375,75.0,0.0,1892224896.0,2451505163,-0.02869032695889473,0.2001974880695343
1746862571.341282,-0.11278543621301651,5.859375,5.859375,73.2421875,155.2734375,75.0,0.0,1619179008.0,90963979,-0.011039242148399353,0.2001979500055313
1746862571.3725224,-0.21904386579990387,5.859375,5.859375,73.2421875,155.2734375,75.0,0.0,1723278080.0,1850081291,0.0135733000934124,0.20019778609275818
1746862571.388155,-0.27984851598739624,5.859375,5.859375,87.890625,225.5859375,75.0,0.0,1919562752.0,3563585547,0.02897389605641365,0.20019786059856415
1746862571.4037783,-0.2660571336746216,5.859375,5.859375,87.890625,225.5859375,75.0,0.0,2012122496.0,3709534219,0.03077561780810356,0.2001975178718567
1746862571.435042,-0.17245003581047058,5.859375,5.859375,87.890625,225.5859375,75.0,0.0,2108136064.0,1328873483,0.037904560565948486,0.20019759237766266
1746862571.455721,-0.02055254578590393,5.859375,5.859375,87.890625,225.5859375,75.0,0.0,2119294080.0,2746810379,0.03255652263760567,0.20019832253456116
1746862571.474794,0.14864033460617065,5.859375,5.859375,87.890625,225.5859375,75.0,0.0,2126095360.0,1934098443,0.029349420219659805,0.20019783079624176
1746862571.4941795,0.2887088656425476,5.859375,5.859375,87.890625,225.5859375,75.0,0.0,2147483648.0,11,0.042245011776685715,0.20019759237766266
1746862571.513182,0.3629612624645233,5.859375,5.859375,87.890625,225.5859375,75.0,0.0,2147483648.0,11,0.08570483326911926,0.20019759237766266
1746862571.528816,0.3554196357727051,5.859375,5.859375,87.890625,225.5859375,75.0,0.0,2147483648.0,11,0.15919768810272217,0.20019763708114624
1746862571.5444305,0.27431344985961914,5.859375,5.859375,87.890625,225.5859375,75.0,0.0,1726697728.0,3600941067,0.19878683984279633,0.20019768178462982
1746862571.5601108,0.14719727635383606,5.859375,5.859375,87.890625,225.5859375,75.0,0.0,1360129792.0,601751563,0.24596504867076874,0.2001979798078537
1746862571.59132,0.009796828031539917,5.859375,5.859375,87.890625,225.5859375,75.0,0.0,1352064256.0,767164427,0.2593036890029907,0.20019717514514923
1746862571.6069324,-0.1064651608467102,5.859375,5.859375,87.890625,225.5859375,75.0,0.0,1670468992.0,581632011,0.18188950419425964,0.2001975178718567
1746862571.6225815,-0.18328258395195007,5.859375,5.859375,87.890625,225.5859375,71.42857360839844,0.0,1620833920.0,938278923,-0.017102031037211418,0.24041959643363953
1746862571.6538026,-0.21854877471923828,5.859375,5.859375,87.890625,225.5859375,71.42857360839844,0.0,1817111040.0,2647916555,-0.23368844389915466,0.24041973054409027
1746862571.670261,-0.22344590723514557,5.859375,5.859375,87.890625,225.5859375,71.42857360839844,0.0,1426590080.0,269680651,-0.4988194406032562,0.24041946232318878
1746862571.6859777,-0.21417048573493958,5.859375,5.859375,87.890625,225.5859375,71.42857360839844,0.0,1715183872.0,2000814091,-0.6804295182228088,0.24041950702667236
1746862571.7015667,-0.20178787410259247,5.859375,5.859375,87.890625,225.5859375,71.42857360839844,0.0,1716298752.0,2571632651,-0.8568657636642456,0.2404196411371231
1746862571.732825,-0.18575462698936462,5.859375,5.859375,87.890625,225.5859375,71.42857360839844,0.0,1612055552.0,738721803,-1.0169651508331299,0.24041961133480072
1746862571.748467,-0.15504857897758484,5.859375,5.859375,87.890625,225.5859375,71.42857360839844,0.0,1849688832.0,2147876875,-1.1381556987762451,0.2404196560382843
1746862571.7640686,-0.09645897150039673,5.859375,5.859375,87.890625,225.5859375,71.42857360839844,0.0,2096398336.0,3909091339,-1.2149684429168701,0.2404196709394455
1746862571.7796922,-0.0047380924224853516,5.859375,5.859375,114.2578125,225.5859375,71.42857360839844,0.0,2147418112.0,4261412875,-1.218745470046997,0.240419402718544
1746862571.8109517,0.11152499914169312,5.859375,5.859375,114.2578125,225.5859375,71.42857360839844,0.0,2147418112.0,4261412875,-1.218745470046997,0.24041958153247833
1746862571.8265784,0.23071224987506866,5.859375,5.859375,114.2578125,225.5859375,71.42857360839844,0.0,2147418112.0,4261412875,-1.218745470046997,0.24041983485221863
1746862571.8421881,0.3241944909095764,5.859375,5.859375,114.2578125,219.7265625,71.42857360839844,0.0,1778909824.0,268763147,-1.1863645315170288,0.2404196411371231
1746862571.8734534,0.3649126887321472,5.859375,5.859375,114.2578125,219.7265625,71.42857360839844,0.0,1349675520.0,3839098891,-1.0393561124801636,0.24041980504989624
1746862571.8890753,0.3365859389305115,5.859375,5.859375,114.2578125,219.7265625,71.42857360839844,0.0,1284253312.0,407699467,-0.8297157287597656,0.24041973054409027
1746862571.9046974,0.2410295307636261,5.859375,5.859375,114.2578125,219.7265625,71.42857360839844,0.0,1423132672.0,2794455051,-0.6483856439590454,0.2404196411371231
1746862571.920316,0.09927630424499512,5.859375,5.859375,114.2578125,219.7265625,71.42857360839844,0.0,1746663680.0,938606603,-0.5291488766670227,0.24041958153247833
1746862571.9515753,-0.055999934673309326,5.859375,5.859375,114.2578125,219.7265625,71.42857360839844,0.0,2147352576.0,4227858443,-0.4414048492908478,0.24041971564292908
1746862571.9671924,-0.1929730474948883,5.859375,5.859375,114.2578125,219.7265625,71.42857360839844,0.0,2147352576.0,4227858443,-0.3841004967689514,0.24041932821273804
1746862571.982816,-0.29044461250305176,5.859375,5.859375,114.2578125,219.7265625,71.42857360839844,0.0,2147352576.0,4227858443,-0.3878459632396698,0.2404196411371231
1746862572.0150611,-0.340626060962677,5.859375,5.859375,114.2578125,219.7265625,71.42857360839844,0.0,2147352576.0,4227858443,-0.40115806460380554,0.24041970074176788
1746862572.030689,-0.3462127149105072,5.859375,5.859375,114.2578125,219.7265625,100.0,0.0,2147352576.0,4227858443,-0.44876646995544434,0.20041626691818237
1746862572.0463185,-0.3150523006916046,5.859375,5.859375,114.2578125,219.7265625,100.0,0.0,2147352576.0,4227858443,-0.4933147728443146,0.20041610300540924
1746862572.0619445,-0.25526610016822815,5.859375,5.859375,114.2578125,219.7265625,100.0,0.0,1890149760.0,1389035531,-0.5518651008605957,0.20041599869728088
1746862572.0931904,-0.17286887764930725,5.859375,5.859375,114.2578125,219.7265625,100.0,0.0,1876387328.0,2932604939,-0.6245003342628479,0.2004161924123764
1746862572.1088166,-0.07244902849197388,5.859375,5.859375,114.2578125,219.7265625,100.0,0.0,2147418112.0,4261412875,-0.6721136569976807,0.20041614770889282
1746862572.1244469,0.04028138518333435,5.859375,5.859375,114.2578125,219.7265625,100.0,0.0,2147418112.0,4261412875,-0.7203881740570068,0.20041616261005402
1746862572.1400816,0.1562507450580597,5.859375,5.859375,114.2578125,219.7265625,100.0,0.0,2147483648.0,11,-0.7312501668930054,0.20041616261005402
1746862572.1713123,0.26270759105682373,5.859375,5.859375,114.2578125,219.7265625,100.0,0.0,2147483648.0,11,-0.7312501668930054,0.20041628181934357
1746862572.1869376,0.34499579668045044,5.859375,5.859375,117.1875,219.7265625,100.0,0.0,2147483648.0,11,-0.7312501668930054,0.20041628181934357
1746862572.202572,0.38961151242256165,5.859375,5.859375,117.1875,219.7265625,100.0,0.0,2147483648.0,11,-0.7312501668930054,0.20041601359844208
1746862572.2338126,0.3873261511325836,5.859375,5.859375,117.1875,219.7265625,100.0,0.0,2147483648.0,11,-0.7312501668930054,0.2004162222146988
1746862572.2494528,0.3355705142021179,5.859375,5.859375,117.1875,187.5,100.0,0.0,2147418112.0,4261412875,-0.7622516751289368,0.20041631162166595
1746862572.2650642,0.2396755814552307,5.859375,5.859375,117.1875,187.5,100.0,0.0,2147418112.0,4261412875,-0.7866429686546326,0.20041604340076447
1746862572.2807035,0.11249339580535889,5.859375,5.859375,117.1875,187.5,100.0,0.0,2147418112.0,4261412875,-0.8051493167877197,0.20041613280773163
1746862572.3119411,-0.02753925323486328,5.859375,5.859375,117.1875,187.5,100.0,0.0,2147418112.0,4261412875,-0.8010662198066711,0.20041616261005402
1746862572.3275802,-0.15932780504226685,5.859375,5.859375,117.1875,187.5,100.0,0.0,2147418112.0,4261412875,-0.8301076292991638,0.20041628181934357
1746862572.3432045,-0.2629009783267975,5.859375,5.859375,117.1875,187.5,100.0,0.0,2147418112.0,4261412875,-0.8388683199882507,0.20041614770889282
1746862572.374467,-0.3237675726413727,5.859375,5.859375,117.1875,187.5,100.0,0.0,2147418112.0,4261412875,-0.8153322339057922,0.20041623711585999
1746862572.390067,-0.3361912667751312,5.859375,5.859375,117.1875,187.5,100.0,0.0,2147418112.0,4261412875,-0.8216626644134521,0.20041637122631073
1746862572.4056926,-0.30376556515693665,5.859375,5.859375,117.1875,187.5,100.0,0.0,2147418112.0,4261412875,-0.8552650213241577,0.20041626691818237
1746862572.4213157,-0.2378418743610382,5.859375,5.859375,117.1875,187.5,90.90908813476562,0.0,2147418112.0,4261412875,-1.0046679973602295,0.2489665150642395
1746862572.452569,-0.1551142930984497,5.859375,5.859375,117.1875,187.5,90.90908813476562,0.0,1686601344.0,251461643,-1.1758003234863281,0.24896669387817383
1746862572.4681888,-0.07434007525444031,5.859375,5.859375,117.1875,187.5,90.90908813476562,0.0,688753152.0,908591115,-1.246465802192688,0.2489667385816574
1746862572.483808,-0.01118430495262146,5.859375,5.859375,117.1875,187.5,90.90908813476562,0.0,816935424.0,3318218763,-0.5354195237159729,0.24896648526191711
1746862572.500234,0.027936816215515137,5.859375,5.859375,117.1875,187.5,90.90908813476562,0.0,1991892480.0,1941700619,-0.7191168069839478,0.2489665150642395
1746862572.5338483,0.04809314012527466,5.859375,5.859375,117.1875,187.5,90.90908813476562,0.0,2147483648.0,11,-0.7312502861022949,0.24896635115146637
1746862572.5557315,0.06153741478919983,5.859375,5.859375,117.1875,187.5,90.90908813476562,0.0,1725355008.0,2913468427,-0.7733457088470459,0.2489665150642395
1746862572.5641406,0.0812288373708725,5.859375,5.859375,117.1875,187.5,90.90908813476562,0.0,1898514688.0,1376911371,-0.8277079463005066,0.24896620213985443
1746862572.5797677,0.11538287997245789,5.859375,5.859375,117.1875,187.5,90.90908813476562,0.0,2147418112.0,4261412875,-0.8876346349716187,0.2489665150642395
1746862572.6110256,0.16269049048423767,5.859375,5.859375,117.1875,187.5,90.90908813476562,0.0,2147418112.0,4261412875,-0.9254001379013062,0.24896657466888428
1746862572.6266472,0.21084626019001007,5.859375,5.859375,117.1875,187.5,90.90908813476562,0.0,1661122560.0,91226123,-0.9748488068580627,0.2489665150642395
1746862572.642268,0.24110938608646393,5.859375,5.859375,84.9609375,187.5,90.90908813476562,0.0,1308241664.0,4099801099,-0.9977553486824036,0.24896663427352905
1746862572.6735117,0.23652689158916473,5.859375,5.859375,84.9609375,187.5,90.90908813476562,0.0,794360832.0,1676673035,-0.9759452939033508,0.24896663427352905
1746862572.6891475,0.18951153755187988,5.859375,5.859375,84.9609375,187.5,90.90908813476562,0.0,718214208.0,1011941387,-0.8822827935218811,0.24896645545959473
1746862572.7047703,0.10590147972106934,5.859375,5.859375,84.9609375,187.5,90.90908813476562,0.0,931751168.0,630456331,-0.7751543521881104,0.2489665150642395
1746862572.7203925,0.003864586353302002,5.859375,5.859375,84.9609375,187.5,90.90908813476562,0.0,1059206528.0,2295726091,-0.6801381707191467,0.24896642565727234
1746862572.7516432,-0.0926084816455841,5.859375,5.859375,84.9609375,187.5,90.90908813476562,0.0,1037615744.0,1661599755,-0.5820616483688354,0.2489662915468216
1746862572.7672691,-0.16303715109825134,5.859375,5.859375,84.9609375,187.5,90.90908813476562,0.0,967310656.0,2683633675,-0.5012102723121643,0.24896645545959473
1746862572.782883,-0.1977236270904541,5.859375,5.859375,84.9609375,187.5,90.90908813476562,0.0,804828928.0,3806068747,-0.48310860991477966,0.2489665150642395
1746862572.8141513,-0.19961220026016235,5.859375,5.859375,84.9609375,187.5,90.90908813476562,0.0,536204704.0,2930573323,-1.07084321975708,0.24896642565727234
1746862572.834772,-0.18092232942581177,5.859375,5.859375,84.9609375,187.5,85.71428680419922,0.0,535115936.0,700776459,-1.0517408847808838,0.23222452402114868
1746862572.8503923,-0.15640638768672943,5.859375,5.859375,84.9609375,187.5,85.71428680419922,0.0,985587968.0,4219731979,-0.9375389814376831,0.2322245091199875
1746862572.8660216,-0.1357629895210266,5.859375,5.859375,84.9609375,187.5,85.71428680419922,0.0,925529664.0,2849570827,-0.838824987411499,0.23222410678863525
1746862572.8816595,-0.11885474622249603,5.859375,5.859375,84.9609375,187.5,85.71428680419922,0.0,1017773696.0,2818179083,-0.7634947299957275,0.23222440481185913
1746862572.912906,-0.09708687663078308,5.859375,5.859375,84.9609375,187.5,85.71428680419922,0.0,1229216640.0,2293694475,-0.7480459213256836,0.23222443461418152
1746862572.9285192,-0.060663461685180664,5.859375,5.859375,84.9609375,187.5,85.71428680419922,0.0,1542118016.0,3585409035,-0.793849527835846,0.23222433030605316
1746862572.9442005,-0.006758928298950195,5.859375,5.859375,84.9609375,187.5,85.71428680419922,0.0,1752031744.0,3687055371,-0.7665795683860779,0.23222443461418152
1746862572.9597867,0.05724325776100159,5.859375,5.859375,84.9609375,187.5,85.71428680419922,0.0,1680181760.0,1259601931,-0.7749854922294617,0.23222428560256958
1746862572.9910219,0.11747398972511292,5.859375,5.859375,111.328125,187.5,85.71428680419922,0.0,1754743040.0,780271627,-0.7662779688835144,0.23222419619560242
1746862573.0066514,0.1607404202222824,5.859375,5.859375,111.328125,187.5,85.71428680419922,0.0,1652096256.0,4059693067,-0.7785075902938843,0.2322244793176651
1746862573.0230706,0.17976950109004974,5.859375,5.859375,111.328125,187.5,85.71428680419922,0.0,1547979520.0,2291531787,-0.7929609417915344,0.23222441971302032
1746862573.0543582,0.1745244562625885,5.859375,5.859375,111.328125,184.5703125,85.71428680419922,0.0,1721546112.0,963313675,-0.7700461745262146,0.2322244644165039
1746862573.0735073,0.1506873220205307,5.859375,5.859375,111.328125,184.5703125,85.71428680419922,0.0,2088228096.0,4020895755,-0.7356541752815247,0.23222434520721436
1746862573.094748,0.11695573478937149,5.859375,5.859375,111.328125,184.5703125,85.71428680419922,0.0,2147483648.0,11,-0.7312502861022949,0.23222437500953674
1746862573.1128814,0.08197960257530212,5.859375,5.859375,111.328125,184.5703125,85.71428680419922,0.0,2147483648.0,11,-0.7312502861022949,0.2322245091199875
1746862573.128486,0.05124641954898834,5.859375,5.859375,111.328125,184.5703125,85.71428680419922,0.0,2147483648.0,11,-0.7312502861022949,0.23222441971302032
1746862573.1441069,0.02533145248889923,5.859375,5.859375,111.328125,184.5703125,85.71428680419922,0.0,1463028096.0,1746075659,-0.6267995834350586,0.23222428560256958
1746862573.1597316,0.0012375563383102417,5.859375,5.859375,111.328125,184.5703125,85.71428680419922,0.0,923016448.0,276037643,-0.6202216148376465,0.23222428560256958
1746862573.1910017,-0.024074360728263855,5.859375,5.859375,111.328125,184.5703125,85.71428680419922,0.0,543896896.0,2899640331,-0.7811540365219116,0.2322244644165039
1746862573.20662,-0.05193445086479187,5.859375,5.859375,111.328125,184.5703125,85.71428680419922,0.0,693091456.0,1056047115,-1.0457829236984253,0.23222458362579346
1746862573.2222338,-0.08372582495212555,5.859375,5.859375,111.328125,184.5703125,81.08108520507812,0.0,1129303936.0,2677997579,-1.1551252603530884,0.23662704229354858
