timestamp,value
1736489335,-0.0001211333
1736489335.008,-0.0001335083
1736489335.016,-0.0001719226
1736489335.024,-0.0002007784
1736489335.032,-0.0002024082
1736489335.04,-0.0001863704
1736489335.048,-0.0001807444
1736489335.056,-0.0001677255
1736489335.064,-0.0001363965
1736489335.072,-0.0001089465
1736489335.08,-0.00008159936
1736489335.088,-0.00002585459
1736489335.096,0.000001917043
1736489335.104,0.00003148513
1736489335.112,0.0000259439
1736489335.12,0.000055232
1736489335.128,0.0001008656
1736489335.136,0.0001383799
1736489335.144,0.0001921932
1736489335.152,0.0001616945
1736489335.16,0.0001901642
1736489335.168,0.0002386063
1736489335.176,0.0001976755
1736489335.184,0.0002023771
1736489335.192,0.0001254839
1736489335.2,0.00008172738
1736489335.208,0.00005996546
1736489335.216,0.00000407129
1736489335.224,0.00003345943
1736489335.232,0.00002524872
1736489335.24,0.000009792922
1736489335.248,0.00004288785
1736489335.256,0.00001523847
1736489335.264,0.00003953698
1736489335.272,0.00003203304
1736489335.28,-0.0000567378
1736489335.288,0.00002070196
1736489335.296,0.0002906158
1736489335.304,0.0003347617
1736489335.312,0.000005243446
1736489335.32,-0.0004056315
1736489335.328,-0.0003883392
1736489335.336,-0.0002292004
1736489335.344,-0.00007737149
1736489335.352,-0.00001193294
1736489335.36,-0.00002532715
1736489335.368,-0.000004669606
1736489335.376,-0.00001029039
1736489335.384,-0.00002730668
1736489335.392,0.00000569386
1736489335.4,-0.000002942131
1736489335.408,0.00002238152
1736489335.416,0.00005922254
1736489335.424,0.00004321658
1736489335.432,0.00006098182
1736489335.44,0.00004150577
1736489335.448,0.00003303292
1736489335.456,0.00005462738
1736489335.464,0.00003219966
1736489335.472,0.00004218598
1736489335.48,0.00003250221
1736489335.488,0.0000324252
1736489335.496,0.00004157803
1736489335.504,-0.00000995391
1736489335.512,0.00002390716
1736489335.52,0.00001474756
1736489335.528,-0.0000803446
1736489335.536,-0.0001502705
1736489335.544,-0.0001738435
1736489335.552,-0.000157947
1736489335.56,-0.0001534853
1736489335.568,-0.0001609723
1736489335.576,-0.0001446832
1736489335.584,-0.000180356
1736489335.592,-0.0001529689
1736489335.6,-0.0001036522
1736489335.608,-0.0001201825
1736489335.616,-0.0001008814
1736489335.624,-0.00008183361
1736489335.632,-0.00001951717
