Timestamp,outputFilterHeartOut,final_heart_rate,heart_rate_est_peak,heart_rate_est_fft,heart_rate_est_fft_4hz,heartRateEst_xCorr,confidence_heart,range_bin_value,rangeBinPhaseIndex,unwrapPhasePeak_mm,sumEnergyHeartWfm
1750128490.582939,-0.0056311022490262985,48.0,5.859375,96.6796875,161.1328125,130.43478393554688,0.03861166536808014,28150584.0,3315335176,-38.93825912475586,0.2372390627861023
1750128490.582939,0.0038036322221159935,48.0,5.859375,96.6796875,161.1328125,130.43478393554688,0.03360598161816597,36991080.0,471465992,-38.86898422241211,0.23233956098556519
1750128490.582939,0.030286602675914764,48.0,5.859375,96.6796875,161.1328125,130.43478393554688,0.0347110778093338,35975024.0,1004273672,-38.915122985839844,0.23233966529369354
1750128490.599513,0.0407993420958519,48.0,5.859375,96.6796875,161.1328125,130.43478393554688,0.03802092373371124,49030656.0,159383560,-38.9845085144043,0.23233959078788757
1750128490.6329718,0.042210645973682404,48.0,5.859375,96.6796875,161.1328125,130.43478393554688,0.03513175994157791,79483144.0,2585853960,-39.0312614440918,0.2323395162820816
1750128490.649398,0.03392888233065605,48.0,5.859375,96.6796875,161.1328125,130.43478393554688,0.03748119994997978,102325944.0,735510536,-39.060420989990234,0.23233965039253235
1750128490.6663337,0.017404239624738693,48.0,5.859375,96.6796875,161.1328125,130.43478393554688,0.03802461922168732,86910048.0,3297509384,-39.03388977050781,0.23233968019485474
1750128490.6830075,-0.0036224834620952606,48.0,5.859375,96.6796875,161.1328125,130.43478393554688,0.03501881659030914,86278216.0,2416508936,-39.04457092285156,0.2323395013809204
1750128490.699423,-0.022964831441640854,48.0,5.859375,96.6796875,161.1328125,130.43478393554688,0.03398557007312775,72321768.0,4049403912,-39.02980041503906,0.2323395013809204
1750128490.7327409,-0.03398502990603447,48.0,5.859375,96.6796875,161.1328125,130.43478393554688,0.03304899483919144,62173216.0,738721800,-38.97887420654297,0.23233959078788757
1750128490.7495346,-0.032783374190330505,48.0,5.859375,96.6796875,161.1328125,130.43478393554688,0.03484071418642998,38129288.0,1939996680,-38.89747619628906,0.23233972489833832
1750128490.7661064,-0.019823690876364708,48.0,5.859375,96.6796875,161.1328125,130.43478393554688,0.03598194569349289,45355508.0,75300872,-38.868045806884766,0.23233948647975922
1750128490.7825844,0.00046390946954488754,48.0,5.859375,96.6796875,161.1328125,130.43478393554688,0.03598193824291229,29064424.0,3195273224,-38.79153823852539,0.22840197384357452
1750128490.7993655,0.020832879468798637,48.0,5.859375,96.6796875,161.1328125,130.43478393554688,0.03490747511386871,28778908.0,2429419528,-38.749168395996094,0.22840212285518646
1750128490.8326433,0.03318946063518524,48.0,5.859375,96.6796875,161.1328125,130.43478393554688,0.034907467663288116,29017728.0,1665138696,-38.779945373535156,0.22840218245983124
1750128490.85454,0.03129163756966591,48.0,5.859375,96.6796875,161.1328125,130.43478393554688,0.035161107778549194,31201320.0,202637320,-38.89307403564453,0.2284022569656372
1750128490.8670437,0.012478690594434738,48.0,5.859375,96.6796875,161.1328125,130.43478393554688,0.03482358530163765,40389004.0,308477960,-38.95432662963867,0.22840195894241333
1750128490.8825538,-0.02165483869612217,48.0,5.859375,96.6796875,161.1328125,130.43478393554688,0.03577965497970581,35328148.0,3290759176,-38.934043884277344,0.2284020632505417
1750128490.899204,-0.06389384716749191,48.0,5.859375,96.6796875,161.1328125,130.43478393554688,0.03286268562078476,34048040.0,3792306184,-38.92642593383789,0.2284020632505417
1750128490.9325373,-0.10051018744707108,26.9296875,5.859375,96.6796875,161.1328125,130.43478393554688,0.03303324058651924,28397826.0,2827026440,-38.89242935180664,0.22840210795402527
